"unidade_ensino","modalidade_ensino","tipo_curso","tipo_oferta","Ano","Status_Matricula","Quantidade"
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",582
"IFB","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",4
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2014","certificados",0
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2014","certificados",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",36
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",26
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",0
"CBRA","Educação Presencial","LICENCIATURA","Outros","2014","certificados",7
"CBRA","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2014","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Concomitante","2014","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",84
"CBRA","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",0
"CCEI","Educação a Distancia","FORMACAO CONTINUADA","Outros","2014","certificados",0
"CCEI","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",174
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CCEI","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",0
"CCEI","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"CEST","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",15
"CEST","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",80
"CEST","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",28
"CEST","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",38
"CEST","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",0
"CEST","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CEST","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CEST","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CEST","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Concomitante","2014","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CGAM","Educação Presencial","BACHARELADO","Outros","2014","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",14
"CGAM","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2014","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CGAM","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CGAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",73
"CGAM","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",0
"CGAM","Todos","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CPLA","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CPLA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",14
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",0
"CPLA","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CPLA","Educação Presencial","TÉCNICO","Concomitante","2014","certificados",7
"CPLA","Educação Presencial","TÉCNICO","Integrado","2014","certificados",6
"CPLA","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",34
"CPLA","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",18
"CPLA","Todos","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CREM","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CREM","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CREM","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",10
"CREM","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",0
"CREM","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",0
"CREM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",132
"CREM","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2014","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CREM","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",3
"CRFI","Educação a Distancia","FORMACAO INICIAL","Outros","2014","certificados",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2014","certificados",32
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",16
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",69
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",44
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2014","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",21
"CRFI","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",88
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",0
"CSAM","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",208
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",1
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2014","certificados",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",36
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",0
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",0
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",122
"CSSB","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",216
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"CTAG","Educação Presencial","BACHARELADO","Outros","2014","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",62
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2014","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",56
"CTAG","Educação Presencial","LICENCIATURA","Outros","2014","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2014","certificados",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",50
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2014","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2014","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2014","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2014","certificados",32
"IFB","Educação a Distancia","TÉCNICO","Concomitante","2014","certificados",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2014","certificados",0
"IFB","Educação Presencial","BACHARELADO","Outros","2014","certificados",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",10
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2014","certificados",15
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2014","certificados",542
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2014","certificados",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2014","certificados",291
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2014","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2014","certificados",109
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2014","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2014","certificados",199
"IFB","Educação Presencial","LICENCIATURA","Outros","2014","certificados",7
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2014","certificados",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2014","certificados",7
"IFB","Educação Presencial","TÉCNICO","Integrado","2014","certificados",6
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2014","certificados",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2014","certificados",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2014","certificados",584
"IFB","Educação Presencial","TECNOLOGIA","Outros","2014","certificados",18
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2014","certificados",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2014","certificados",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2015","certificados",16
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2015","certificados",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2015","certificados",66
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2015","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2015","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2015","certificados",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2015","certificados",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2015","certificados",0
